date,precip,pet,q_obs
1980-06-20,0.58,2.94,3.617999999999658
1980-06-21,0.46,3.08,3.3259999999994942
1980-06-22,3.97,2.94,3.1029999999996183
1980-06-23,5.63,2.36,2.9489999999994483
1980-06-24,0.89,2.18,2.7259999999995723
1980-06-25,4.66,2.73,2.3999999999996886
1980-06-26,3.0,2.37,2.228999999999658
1980-06-27,3.74,1.83,2.4689999999999763
1980-06-28,0.11,2.27,2.262999999999961
1980-06-29,0.0,2.82,1.95499999999962
1980-06-30,2.52,2.54,1.8169999999996258
1980-07-01,8.61,2.78,1.7829999999999064
1980-07-02,10.7,3.31,1.834999999999752
1980-07-03,19.89,2.87,2.245999999999518
1980-07-04,4.2,2.78,2.4689999999999763
1980-07-05,0.94,2.68,2.1779999999994955
1980-07-06,3.17,2.91,1.9889999999999226
1980-07-07,0.01,3.24,1.834999999999752
1980-07-08,1.09,3.75,1.6719999999995185
1980-07-09,3.26,3.75,1.5889999999995859
1980-07-10,1.56,3.48,1.5169999999996648
1980-07-11,0.01,2.93,1.414999999999923
1980-07-12,1.56,2.94,1.2959999999997385
1980-07-13,7.18,2.75,1.2429999999996266
1980-07-14,2.49,2.76,1.2359999999995128
1980-07-15,0.49,2.72,1.3369999999995719
1980-07-16,0.01,3.06,1.2769999999999293
1980-07-17,0.0,3.07,1.122999999999759
1980-07-18,0.0,2.99,1.0299999999994969
1980-07-19,0.0,3.01,0.9669999999996393
1980-07-20,0.0,3.1,0.9099999999996292
1980-07-21,0.02,3.45,0.861999999999682
1980-07-22,0.0,3.99,0.8179999999996331
1980-07-23,0.13,4.0,0.7729999999999015
1980-07-24,0.0,3.5,0.7299999999995359
1980-07-25,0.0,3.48,0.6959999999998163
1980-07-26,0.07,3.58,0.6619999999995135
1980-07-27,0.0,3.63,0.6329999999999586
1980-07-28,0.0,3.79,0.6039999999998205
1980-07-29,0.0,3.78,0.58
1980-07-30,0.96,3.47,0.55
1980-07-31,0.77,3.6,0.525
1980-08-01,1.12,3.26,0.513
1980-08-02,0.32,2.81,0.508
1980-08-03,0.14,2.46,0.485
1980-08-04,0.01,2.28,0.472
1980-08-05,0.0,2.5,0.46299999999999997
1980-08-06,0.0,2.39,0.444
1980-08-07,0.0,2.51,0.425
1980-08-08,0.0,2.76,0.4119999999999999
1980-08-09,0.01,2.8,0.3980000000000001
1980-08-10,0.0,2.79,0.384
1980-08-11,0.02,3.03,0.37199999999999994
1980-08-12,0.15,3.1,0.362
1980-08-13,0.05,2.95,0.3529999999999999
1980-08-14,0.12,2.99,0.3390000000000001
1980-08-15,0.61,2.88,0.331
1980-08-16,0.24,2.59,0.32199999999999995
1980-08-17,0.29,2.6,0.317
1980-08-18,16.21,2.11,0.35
1980-08-19,0.44,1.8,0.502
1980-08-20,0.14,2.32,0.43600000000000005
1980-08-21,0.0,2.55,0.37400000000000005
1980-08-22,0.04,2.62,0.345
1980-08-23,0.0,2.68,0.32199999999999995
1980-08-24,0.0,2.8,0.309
1980-08-25,0.0,2.41,0.297
1980-08-26,0.28,2.55,0.285
1980-08-27,0.46,2.62,0.278
1980-08-28,0.03,2.01,0.274
1980-08-29,0.06,1.93,0.276
1980-08-30,0.0,2.19,0.27099999999999996
1980-08-31,7.99,1.77,0.27099999999999996
1980-09-01,3.27,1.23,0.297
1980-09-02,11.55,1.42,0.331
1980-09-03,1.73,1.3,0.425
1980-09-04,0.0,1.56,0.44200000000000006
1980-09-05,0.03,1.88,0.3529999999999999
1980-09-06,0.07,2.18,0.305
1980-09-07,0.25,1.96,0.286
1980-09-08,0.47,1.65,0.278
1980-09-09,0.01,1.75,0.269
1980-09-10,3.04,1.74,0.262
1980-09-11,18.35,1.69,0.27099999999999996
1980-09-12,0.52,1.65,0.451
1980-09-13,9.34,1.51,0.41
1980-09-14,1.92,1.58,0.41
1980-09-15,0.63,1.57,0.40800000000000003
1980-09-16,0.0,1.41,0.33399999999999996
1980-09-17,0.82,1.6,0.302
1980-09-18,6.68,1.53,0.288
1980-09-19,13.31,1.28,0.321
1980-09-20,15.25,1.24,0.5759999999999998
1980-09-21,3.96,0.99,1.0479999999996228
1980-09-22,1.02,1.01,0.9719999999998038
1980-09-23,0.44,1.29,0.7129999999996761
1980-09-24,0.01,1.23,0.6259999999998449
1980-09-25,0.0,1.28,0.5919999999995421
1980-09-26,0.0,1.53,0.528
1980-09-27,0.01,1.87,0.478
1980-09-28,0.22,1.71,0.44200000000000006
1980-09-29,0.0,1.49,0.4129999999999999
1980-09-30,0.0,1.69,0.389
1980-10-01,0.0,0.82,0.37199999999999994
1980-10-02,0.0,0.85,0.35500000000000004
1980-10-03,0.0,1.05,0.343
1980-10-04,0.0,1.11,0.331
1980-10-05,0.0,0.99,0.321
1980-10-06,0.0,1.08,0.31
1980-10-07,0.0,1.19,0.302
1980-10-08,0.0,1.15,0.295
1980-10-09,0.0,0.71,0.29
1980-10-10,0.0,0.69,0.283
1980-10-11,0.03,0.95,0.278
1980-10-12,3.77,0.93,0.276
1980-10-13,2.35,0.7,0.295
1980-10-14,8.01,0.64,0.341
1980-10-15,3.93,0.47,0.331
1980-10-16,1.08,0.47,0.326
1980-10-17,1.21,0.45,0.326
1980-10-18,0.0,0.52,0.307
1980-10-19,0.08,0.56,0.303
1980-10-20,0.09,0.68,0.29800000000000004
1980-10-21,1.27,0.59,0.293
1980-10-22,0.27,0.44,0.293
1980-10-23,0.0,0.33,0.293
1980-10-24,0.0,0.56,0.288
1980-10-25,0.76,0.63,0.274
1980-10-26,9.41,0.45,0.274
1980-10-27,0.22,0.35,0.303
1980-10-28,0.01,0.32,0.303
1980-10-29,0.16,0.46,0.285
1980-10-30,0.0,0.58,0.274
1980-10-31,0.04,0.7,0.274
1980-11-01,1.06,0.47,0.279
1980-11-02,3.85,0.38,0.279
1980-11-03,0.23,0.35,0.303
1980-11-04,0.23,0.5,0.32199999999999995
1980-11-05,7.54,0.5,0.314
1980-11-06,12.9,0.45,0.32199999999999995
1980-11-07,35.32,0.42,0.549
1980-11-08,6.77,0.35,1.9379999999997601
1980-11-09,8.34,0.29,1.5789999999998396
1980-11-10,7.31,0.23,1.2229999999995516
1980-11-11,0.07,0.19,1.0079999999994724
1980-11-12,1.07,0.12,0.861999999999682
1980-11-13,0.01,0.06,0.7729999999999015
1980-11-14,0.01,0.06,0.6599999999995644
1980-11-15,0.0,0.04,0.5420000000000001
1980-11-16,0.01,0.04,0.49000000000000005
1980-11-17,0.01,0.13,0.473
1980-11-18,1.68,0.18,0.528
1980-11-19,0.01,0.19,0.5979999999999729
1980-11-20,0.0,0.15,0.5620000000000002
1980-11-21,2.03,0.27,0.518
1980-11-22,6.0,0.22,0.583
1980-11-23,1.22,0.07,0.5949999999997575
1980-11-24,1.79,0.06,0.47
1980-11-25,0.0,0.05,0.46299999999999997
1980-11-26,0.55,0.08,0.422
1980-11-27,0.86,0.22,0.444
1980-11-28,5.84,0.23,0.473
1980-11-29,2.11,0.3,0.528
1980-11-30,7.14,0.16,0.514
1980-12-01,7.43,0.04,0.501
1980-12-02,13.63,0.06,0.45599999999999996
1980-12-03,8.38,0.21,0.504
1980-12-04,9.12,0.19,0.7239999999996882
1980-12-05,2.29,0.06,0.7489999999999281
1980-12-06,5.11,0.03,0.6409999999997554
1980-12-07,0.04,0.0,0.5949999999997575
1980-12-08,0.04,0.0,0.504
1980-12-09,0.39,0.0,0.362
1980-12-10,1.31,0.04,0.35
1980-12-11,0.01,0.16,0.494
1980-12-12,0.0,0.14,0.556
1980-12-13,0.02,0.14,0.511
1980-12-14,0.37,0.12,0.47
1980-12-15,0.41,0.21,0.439
1980-12-16,0.02,0.22,0.494
1980-12-17,0.0,0.21,0.511
1980-12-18,0.05,0.15,0.49700000000000005
1980-12-19,0.27,0.11,0.473
1980-12-20,1.59,0.14,0.439
1980-12-21,11.76,0.18,0.477
1980-12-22,21.22,0.22,0.7889999999994952
1980-12-23,4.09,0.17,1.386999999999468
1980-12-24,9.37,0.15,1.1999999999998443
1980-12-25,41.82,0.22,1.5569999999998152
1980-12-26,25.15,0.25,4.3039999999997285
1980-12-27,5.76,0.26,5.4009999999995655
1980-12-28,2.68,0.16,4.508999999999479
1980-12-29,0.21,0.15,3.34399999999962
1980-12-30,10.3,0.2,2.84599999999944
1980-12-31,0.03,0.21,3.0859999999997587
1981-01-01,0.05,0.21,2.674999999999993
1981-01-02,0.03,0.15,2.365999999999969
1981-01-03,0.21,0.11,2.1089999999997904
1981-01-04,0.08,0.08,1.9029999999997744
1981-01-05,0.02,0.06,1.731999999999744
1981-01-06,0.0,0.08,1.5949999999994333
1981-01-07,0.0,0.11,1.4569999999994394
1981-01-08,0.0,0.11,1.3599999999998622
1981-01-09,0.01,0.15,1.2669999999996002
1981-01-10,0.0,0.13,1.215999999999438
1981-01-11,0.0,0.15,1.0889999999994562
1981-01-12,0.0,0.15,1.012999999999637
1981-01-13,0.0,0.17,1.0199999999997509
1981-01-14,0.0,0.16,0.9769999999999686
1981-01-15,0.0,0.11,0.9019999999998322
1981-01-16,0.0,0.08,0.8259999999994302
1981-01-17,0.48,0.12,0.8109999999995195
1981-01-18,0.7,0.19,0.8439999999995561
1981-01-19,0.0,0.23,0.8449999999998223
1981-01-20,0.0,0.24,0.8179999999996331
1981-01-21,0.21,0.24,0.7959999999996089
1981-01-22,0.0,0.3,0.7849999999995967
1981-01-23,13.53,0.27,0.8089999999995704
1981-01-24,15.85,0.22,1.2529999999999557
1981-01-25,2.61,0.11,1.1729999999996552
1981-01-26,1.42,0.09,0.9699999999998546
1981-01-27,1.92,0.11,0.8919999999995031
1981-01-28,1.64,0.19,0.8809999999994909
1981-01-29,0.08,0.18,0.8899999999995539
1981-01-30,0.52,0.16,0.8439999999995561
1981-01-31,0.03,0.1,0.8039999999999888
1981-02-01,0.08,0.07,0.7819999999999645
1981-02-02,0.0,0.04,0.7319999999994851
1981-02-03,0.0,0.06,0.6329999999999586
1981-02-04,0.0,0.08,0.6039999999998205
1981-02-05,0.02,0.08,0.609999999999668
1981-02-06,0.04,0.04,0.6219999999999465
1981-02-07,0.01,0.0,0.64599999999992
1981-02-08,2.44,0.06,0.6619999999995135
1981-02-09,0.87,0.01,0.6479999999998692
1981-02-10,2.8,0.0,0.5349999999999999
1981-02-11,3.78,0.0,0.358
1981-02-12,25.34,0.14,0.42900000000000005
1981-02-13,5.51,0.21,0.7459999999997126
1981-02-14,12.42,0.26,0.9159999999994767
1981-02-15,3.9,0.22,1.338999999999521
1981-02-16,28.06,0.28,1.9029999999997744
1981-02-17,5.09,0.26,2.8119999999997205
1981-02-18,12.15,0.2,2.622999999999564
1981-02-19,11.88,0.3,2.554999999999542
1981-02-20,4.23,0.17,2.674999999999993
1981-02-21,0.0,0.13,2.279999999999821
1981-02-22,0.0,0.2,1.9379999999997601
1981-02-23,0.0,0.27,1.731999999999744
1981-02-24,0.04,0.29,1.6289999999997358
1981-02-25,1.88,0.24,1.5959999999996992
1981-02-26,4.35,0.21,1.5089999999998682
1981-02-27,0.05,0.21,1.4269999999996181
1981-02-28,0.0,0.2,1.347999999999584
1981-03-01,0.24,0.33,1.2769999999999293
1981-03-02,0.16,0.34,1.2279999999997162
1981-03-03,0.0,0.35,1.1879999999995658
1981-03-04,0.55,0.46,1.1539999999998463
1981-03-05,0.92,0.34,1.1299999999998727
1981-03-06,0.01,0.24,1.086999999999507
1981-03-07,0.0,0.33,1.0299999999994969
1981-03-08,0.14,0.38,0.9939999999998282
1981-03-09,0.02,0.38,0.9719999999998038
1981-03-10,0.0,0.42,0.9499999999997794
1981-03-11,0.0,0.46,0.9309999999999705
1981-03-12,0.0,0.51,0.9399999999994503
1981-03-13,0.0,0.53,0.9529999999999947
1981-03-14,0.02,0.49,0.9719999999998038
1981-03-15,0.01,0.55,0.9889999999996636
1981-03-16,11.02,0.48,1.0539999999994705
1981-03-17,1.34,0.26,1.1989999999995777
1981-03-18,0.78,0.26,1.0819999999999257
1981-03-19,0.01,0.3,1.0299999999994969
1981-03-20,0.31,0.44,1.0219999999997
1981-03-21,4.18,0.42,1.0219999999997
1981-03-22,3.83,0.46,1.012999999999637
1981-03-23,3.32,0.43,1.1249999999997082
1981-03-24,0.02,0.47,1.0779999999994438
1981-03-25,6.23,0.52,1.0489999999998891
1981-03-26,11.41,0.48,1.2039999999997424
1981-03-27,7.53,0.46,1.3319999999999903
1981-03-28,2.29,0.45,1.2979999999996876
1981-03-29,9.36,0.48,1.302999999999852
1981-03-30,3.48,0.29,1.47999999999973
1981-03-31,1.75,0.37,1.367999999999659
1981-04-01,9.03,0.61,1.525999999999728
1981-04-02,2.29,0.4,1.573999999999675
1981-04-03,4.3,0.43,1.47999999999973
1981-04-04,1.71,0.34,1.4039999999999109
1981-04-05,1.83,0.61,1.302999999999852
1981-04-06,4.25,0.41,1.3319999999999903
1981-04-07,0.99,0.34,1.2879999999999414
1981-04-08,0.63,0.47,1.2379999999994622
1981-04-09,5.51,0.54,1.2409999999996773
1981-04-10,0.01,0.49,1.2409999999996773
1981-04-11,0.43,0.62,1.1919999999994642
1981-04-12,8.45,0.55,1.2449999999995758
1981-04-13,1.53,0.43,1.2359999999995128
1981-04-14,0.0,0.69,1.1589999999994276
1981-04-15,0.0,1.16,1.1749999999996044
1981-04-16,0.04,1.08,1.3359999999998888
1981-04-17,0.0,0.88,1.49699999999959
1981-04-18,0.0,1.04,1.5929999999994842
1981-04-19,0.09,1.18,1.834999999999752
1981-04-20,2.0,1.09,2.245999999999518
1981-04-21,4.6,0.77,2.4689999999999763
1981-04-22,1.18,0.8,2.365999999999969
1981-04-23,0.55,1.17,2.502999999999697
1981-04-24,9.69,1.22,3.6009999999997984
1981-04-25,3.28,0.86,4.063999999999993
1981-04-26,2.9,0.97,3.6009999999997984
1981-04-27,7.35,0.86,3.4979999999997906
1981-04-28,2.18,0.94,3.394999999999783
1981-04-29,1.12,1.12,4.028999999999424
1981-04-30,0.02,1.37,4.594999999999627
1981-05-01,0.87,2.24,5.280999999999697
1981-05-02,1.01,1.4,6.052999999999916
1981-05-03,0.0,1.11,4.971999999999673
1981-05-04,6.68,1.1,4.183999999999861
1981-05-05,0.17,0.89,3.617999999999658
1981-05-06,1.13,0.91,3.2059999999996265
1981-05-07,0.81,0.82,2.880999999999425
1981-05-08,0.28,0.91,2.64099999999969
1981-05-09,0.23,1.17,2.434999999999674
1981-05-10,6.74,1.31,2.348999999999526
1981-05-11,11.13,1.16,2.417999999999814
1981-05-12,0.91,1.14,2.4689999999999763
1981-05-13,1.64,1.38,2.1949999999999386
1981-05-14,3.26,1.68,2.1429999999995095
1981-05-15,14.84,1.29,2.4689999999999763
1981-05-16,1.03,1.15,2.674999999999993
1981-05-17,0.46,1.35,2.451999999999534
1981-05-18,0.26,1.8,2.434999999999674
1981-05-19,5.1,1.83,2.554999999999542
1981-05-20,7.4,1.74,2.9489999999994483
1981-05-21,25.43,1.46,4.3039999999997285
1981-05-22,5.24,1.47,7.183999999999473
1981-05-23,3.11,1.68,5.760999999999751
1981-05-24,2.51,1.96,5.623999999999441
1981-05-25,8.2,1.99,5.726999999999449
1981-05-26,0.95,1.74,6.206999999999503
1981-05-27,0.0,1.79,5.589999999999722
1981-05-28,0.0,1.87,5.14399999999997
1981-05-29,3.34,1.91,4.903999999999651
1981-05-30,2.26,2.08,4.937999999999953
1981-05-31,4.52,1.7,5.246999999999978
1981-06-01,0.65,1.98,4.800999999999642
1981-06-02,0.93,2.46,4.166999999999418
1981-06-03,4.13,2.19,4.148999999999876
1981-06-04,5.62,1.95,3.9439999999995417
1981-06-05,1.26,2.32,4.028999999999424
1981-06-06,24.86,2.62,5.057999999999821
1981-06-07,7.15,2.0,5.503999999999573
1981-06-08,28.6,2.01,6.154999999999658
1981-06-09,7.83,1.77,7.680999999999968
1981-06-10,0.76,1.97,6.926999999999875
1981-06-11,5.54,2.07,5.949999999999908
1981-06-12,18.6,1.95,5.726999999999449
1981-06-13,5.27,1.56,6.257999999999665
1981-06-14,5.03,1.51,5.709999999999589
1981-06-15,1.41,1.87,5.3149999999999995
1981-06-16,16.19,2.03,5.211999999999993
1981-06-17,9.75,1.66,6.772999999999705
1981-06-18,1.15,1.67,5.709999999999589
1981-06-19,22.27,2.09,6.652999999999837
1981-06-20,3.8,2.29,7.698999999999511
1981-06-21,0.29,2.03,6.73799999999972
1981-06-22,2.5,2.33,5.760999999999751
1981-06-23,0.46,2.23,5.297999999999557
1981-06-24,0.0,2.2,4.748999999999798
1981-06-25,0.0,2.86,4.148999999999876
1981-06-26,0.16,3.33,3.7719999999998293
1981-06-27,0.01,2.63,3.4979999999997906
1981-06-28,0.06,2.2,3.171999999999907
1981-06-29,0.06,2.61,2.84599999999944
1981-06-30,0.11,3.12,2.622999999999564
1981-07-01,2.9,2.99,2.502999999999697
1981-07-02,0.03,2.69,2.3829999999998286
1981-07-03,0.0,3.3,2.12599999999965
1981-07-04,0.01,3.67,1.95499999999962
1981-07-05,0.24,3.75,1.8169999999996258
1981-07-06,19.59,2.98,1.7659999999994633
1981-07-07,20.0,2.21,2.537999999999682
1981-07-08,0.42,1.89,2.3829999999998286
1981-07-09,0.0,2.89,1.8689999999994713
1981-07-10,0.01,3.05,1.6269999999997868
1981-07-11,0.04,2.7,1.4849999999998946
1981-07-12,0.14,3.15,1.386999999999468
1981-07-13,0.0,3.19,1.300999999999903
1981-07-14,0.0,2.43,1.2239999999998177
1981-07-15,0.0,2.89,1.1539999999998463
1981-07-16,0.25,3.28,1.0899999999997223
1981-07-17,0.27,3.51,1.0289999999998138
1981-07-18,1.03,3.61,0.9769999999999686
1981-07-19,0.16,3.29,0.9429999999996657
1981-07-20,0.0,3.25,0.8929999999997693
1981-07-21,0.0,3.23,0.841999999999607
1981-07-22,0.0,3.15,0.8039999999999888
1981-07-23,0.0,3.18,0.7649999999995215
1981-07-24,1.17,3.21,0.7289999999998529
1981-07-25,0.59,3.07,0.7049999999998793
1981-07-26,1.27,2.99,0.7169999999995744
1981-07-27,0.0,3.24,0.7029999999999301
1981-07-28,0.13,3.62,0.654999999999983
1981-07-29,0.41,3.34,0.6209999999996803
1981-07-30,0.0,2.67,0.5949999999997575
1981-07-31,0.02,2.87,0.568
1981-08-01,0.04,2.97,0.547
1981-08-02,0.04,2.98,0.525
1981-08-03,0.0,2.91,0.511
1981-08-04,0.0,2.79,0.48899999999999993
1981-08-05,0.0,2.84,0.473
1981-08-06,0.0,3.02,0.454
1981-08-07,0.0,3.29,0.439
1981-08-08,0.0,3.36,0.424
1981-08-09,0.0,3.13,0.4119999999999999
1981-08-10,0.0,3.1,0.3940000000000001
1981-08-11,0.0,3.35,0.381
1981-08-12,0.0,3.42,0.37400000000000005
1981-08-13,1.19,3.55,0.36
1981-08-14,0.0,3.62,0.35
1981-08-15,0.66,3.56,0.345
1981-08-16,0.01,3.47,0.338
1981-08-17,0.06,3.48,0.331
1981-08-18,1.29,3.49,0.324
1981-08-19,2.43,3.46,0.321
1981-08-20,1.77,3.2,0.327
1981-08-21,0.37,2.87,0.336
1981-08-22,0.0,2.85,0.327
1981-08-23,0.0,3.04,0.309
1981-08-24,0.04,3.45,0.297
1981-08-25,0.16,3.56,0.285
1981-08-26,0.12,3.42,0.276
1981-08-27,0.0,3.11,0.269
1981-08-28,0.0,2.93,0.262
1981-08-29,0.23,3.16,0.257
1981-08-30,9.17,2.36,0.257
1981-08-31,0.0,2.22,0.315
1981-09-01,1.61,1.77,0.348
1981-09-02,3.27,1.49,0.317
1981-09-03,0.04,1.51,0.319
1981-09-04,0.02,1.65,0.302
1981-09-05,0.0,1.66,0.278
1981-09-06,0.0,1.67,0.266
1981-09-07,0.0,1.9,0.257
1981-09-08,0.0,2.17,0.24900000000000005
1981-09-09,0.0,2.26,0.24
1981-09-10,0.0,1.88,0.231
1981-09-11,0.0,1.79,0.22500000000000003
1981-09-12,0.0,2.01,0.22100000000000003
1981-09-13,0.0,2.03,0.219
1981-09-14,0.0,1.96,0.21400000000000002
1981-09-15,0.0,1.94,0.209
