date,precip,pet,q_obs
1980-05-27,0.29,1.21,1.7809999999999389
1980-05-28,0.0,1.38,1.6939999999999549
1980-05-29,0.0,1.63,1.6069999999999713
1980-05-30,0.13,2.0,1.5309999999999673
1980-05-31,0.62,1.93,1.4659999999999427
1980-06-01,0.0,2.86,1.3899999999999386
1980-06-02,0.71,2.74,1.3249999999999142
1980-06-03,2.22,2.35,1.2709999999999633
1980-06-04,2.82,2.11,1.2159999999999713
1980-06-05,0.45,2.33,1.1399999999999673
1980-06-06,0.0,2.51,1.096999999999996
1980-06-07,3.53,2.46,1.0499999999999552
1980-06-08,3.18,2.5,1.0179999999999632
1980-06-09,1.0,1.49,0.9660000000000001
1980-06-10,0.98,1.58,0.9229999999999344
1980-06-11,0.0,1.6,0.8709999999999714
1980-06-12,0.19,1.78,0.8149999999999388
1980-06-13,0.0,2.62,0.7739999999999551
1980-06-14,2.25,2.82,0.7409999999999223
1980-06-15,0.57,2.78,0.7069999999999428
1980-06-16,5.29,2.39,0.7149999999999878
1980-06-17,0.04,2.42,0.7009999999999795
1980-06-18,0.0,2.53,0.6759999999999918
1980-06-19,0.91,2.6,0.635999999999955
1980-06-20,0.49,2.78,0.6169999999999305
1980-06-21,18.97,2.16,0.621
1980-06-22,4.07,2.63,0.6659999999999591
1980-06-23,0.81,3.22,0.6509999999999101
1980-06-24,3.51,3.31,0.6309999999999386
1980-06-25,0.19,3.7,0.6089999999999796
1980-06-26,7.2,3.67,0.6139999999999959
1980-06-27,6.52,3.32,0.6319999999999796
1980-06-28,0.0,2.09,0.5859999999999794
1980-06-29,0.0,2.49,0.5709999999999305
1980-06-30,1.2,2.54,0.5509999999999591
1980-07-01,0.3,2.92,0.5329999999999755
1980-07-02,11.53,3.17,0.536999999999951
1980-07-03,0.32,3.07,0.5169999999999796
1980-07-04,0.0,3.1,0.4889999999999632
1980-07-05,0.14,2.9,0.46999999999993874
1980-07-06,23.4,2.66,0.4769999999999428
1980-07-07,1.74,2.45,0.4769999999999428
1980-07-08,1.92,2.88,0.48499999999998766
1980-07-09,4.21,3.04,0.4919999999999917
1980-07-10,0.95,2.85,0.4889999999999632
1980-07-11,7.18,3.32,0.4959999999999673
1980-07-12,10.47,3.12,0.5429999999999142
1980-07-13,20.96,2.73,0.5899999999999551
1980-07-14,1.79,3.11,0.5919999999999428
1980-07-15,0.08,3.58,0.5899999999999551
1980-07-16,0.65,3.67,0.5779999999999346
1980-07-17,1.57,3.39,0.566999999999955
1980-07-18,0.06,3.57,0.5549999999999345
1980-07-19,0.0,3.58,0.5399999999999796
1980-07-20,14.11,3.85,0.5759999999999468
1980-07-21,0.08,3.78,0.5849999999999387
1980-07-22,2.64,3.44,0.5789999999999754
1980-07-23,15.31,3.52,0.5949999999999713
1980-07-24,4.78,3.52,0.6259999999999224
1980-07-25,0.37,3.62,0.6309999999999386
1980-07-26,0.0,3.61,0.6199999999999591
1980-07-27,0.7,3.31,0.6139999999999959
1980-07-28,1.46,3.77,0.6159999999999837
1980-07-29,1.07,3.41,0.6079999999999387
1980-07-30,11.97,3.72,0.6219999999999468
1980-07-31,3.93,3.66,0.6289999999999509
1980-08-01,0.92,3.25,0.6079999999999387
1980-08-02,15.58,3.49,0.6039999999999632
1980-08-03,12.39,3.41,0.6089999999999796
1980-08-04,2.69,3.42,0.6349999999999141
1980-08-05,0.02,3.32,0.6349999999999141
1980-08-06,1.88,3.25,0.6299999999999918
1980-08-07,0.03,3.51,0.6259999999999224
1980-08-08,0.68,3.24,0.6139999999999959
1980-08-09,5.66,3.08,0.5929999999999837
1980-08-10,0.0,2.66,0.5269999999999182
1980-08-11,1.15,2.7,0.5229999999999427
1980-08-12,6.94,2.68,0.513999999999951
1980-08-13,2.72,2.69,0.5169999999999796
1980-08-14,0.0,2.65,0.5029999999999712
1980-08-15,21.13,2.81,0.5459999999999429
1980-08-16,2.83,2.38,0.5549999999999345
1980-08-17,0.0,2.56,0.543999999999955
1980-08-18,0.0,2.89,0.5329999999999755
1980-08-19,0.0,2.99,0.5269999999999182
1980-08-20,0.0,2.89,0.5069999999999468
1980-08-21,0.0,3.01,0.48699999999997545
1980-08-22,0.0,2.99,0.4669999999999101
1980-08-23,0.0,3.15,0.4419999999999223
1980-08-24,0.0,3.35,0.4189999999999224
1980-08-25,0.0,3.21,0.40599999999995506
1980-08-26,0.2,3.34,0.3949999999999755
1980-08-27,0.2,3.32,0.3769999999999918
1980-08-28,4.1,2.64,0.3579999999999673
1980-08-29,0.0,2.45,0.3409999999999305
1980-08-30,0.0,2.69,0.32699999999992235
1980-08-31,11.64,3.13,0.3199999999999183
1980-09-01,8.72,2.01,0.313999999999955
1980-09-02,6.45,2.11,0.3319999999999387
1980-09-03,3.66,2.01,0.3199999999999183
1980-09-04,0.0,1.48,0.30299999999997546
1980-09-05,0.0,1.73,0.3019999999999346
1980-09-06,3.94,1.92,0.2959999999999714
1980-09-07,0.0,1.46,0.276
1980-09-08,0.0,1.34,0.26199999999999185
1980-09-09,0.0,1.45,0.25299999999999995
1980-09-10,1.57,1.42,0.24799999999998365
1980-09-11,1.51,1.18,0.23699999999991003
1980-09-12,0.44,1.21,0.21999999999996728
1980-09-13,0.0,1.2,0.2119999999999223
1980-09-14,16.23,1.28,0.22199999999995504
1980-09-15,1.29,1.41,0.22599999999993053
1980-09-16,0.0,1.27,0.21799999999997954
1980-09-17,0.07,1.41,0.22399999999994277
1980-09-18,7.44,1.68,0.22599999999993053
1980-09-19,0.66,1.1,0.21299999999996322
1980-09-20,2.9,1.13,0.21499999999995095
1980-09-21,19.57,1.55,0.2949999999999305
1980-09-22,16.71,1.5,0.3929999999999877
1980-09-23,2.96,1.61,0.45499999999998364
1980-09-24,0.0,0.83,0.474999999999955
1980-09-25,0.04,0.9,0.4879999999999224
1980-09-26,15.88,1.21,0.520999999999955
1980-09-27,1.34,0.96,0.5699999999999836
1980-09-28,0.01,0.84,0.5679999999999958
1980-09-29,0.25,0.53,0.5639999999999264
1980-09-30,2.02,0.97,0.5679999999999958
1980-10-01,2.53,0.66,0.5529999999999469
1980-10-02,0.54,0.94,0.5629999999999795
1980-10-03,3.16,0.88,0.5599999999999509
1980-10-04,26.01,0.66,0.6729999999999632
1980-10-05,0.0,0.6,0.8239999999999306
1980-10-06,0.02,0.75,0.8699999999999304
1980-10-07,0.14,0.77,0.9139999999999427
1980-10-08,0.15,0.72,0.9509999999999509
1980-10-09,3.54,0.6,0.9669999999999469
1980-10-10,2.41,0.38,0.9539999999999795
1980-10-11,5.6,0.43,0.9639999999999183
1980-10-12,10.89,0.73,1.0859999999999224
1980-10-13,0.28,0.53,1.1399999999999673
1980-10-14,0.0,0.36,1.1509999999999467
1980-10-15,0.0,0.31,1.1509999999999467
1980-10-16,0.0,0.39,1.1509999999999467
1980-10-17,0.0,0.53,1.1399999999999673
1980-10-18,2.31,0.86,1.1399999999999673
1980-10-19,0.41,0.81,1.096999999999996
1980-10-20,0.71,0.51,1.0669999999999917
1980-10-21,1.48,0.35,1.0369999999999877
1980-10-22,0.01,0.38,1.0049999999999957
1980-10-23,0.0,0.34,0.9519999999999919
1980-10-24,0.0,0.34,0.9269999999999101
1980-10-25,0.96,0.4,0.9049999999999511
1980-10-26,16.37,0.6,1.0059999999999425
1980-10-27,0.34,0.26,0.9929999999999756
1980-10-28,0.16,0.26,0.9999999999999797
1980-10-29,0.0,0.21,0.9869999999999183
1980-10-30,0.0,0.32,0.9759999999999386
1980-10-31,0.76,0.35,0.9759999999999386
1980-11-01,0.36,0.22,0.9599999999999428
1980-11-02,0.17,0.15,0.9299999999999385
1980-11-03,0.0,0.08,0.9179999999999184
1980-11-04,0.58,0.25,0.9119999999999551
1980-11-05,1.91,0.36,0.8919999999999837
1980-11-06,0.0,0.1,0.8629999999999263
1980-11-07,0.94,0.17,0.8479999999999713
1980-11-08,9.14,0.21,0.8479999999999713
1980-11-09,1.12,0.07,0.8479999999999713
1980-11-10,4.15,0.16,0.8529999999999878
1980-11-11,1.73,0.15,0.8369999999999918
1980-11-12,0.34,0.24,0.842999999999955
1980-11-13,0.0,0.18,0.8589999999999508
1980-11-14,1.2,0.14,0.8609999999999387
1980-11-15,0.05,0.1,0.8469999999999305
1980-11-16,0.03,0.03,0.8159999999999795
1980-11-17,0.71,0.06,0.8069999999999876
1980-11-18,3.36,0.06,0.7979999999999959
1980-11-19,0.42,0.07,0.7809999999999591
1980-11-20,0.0,0.02,0.7719999999999673
1980-11-21,0.0,0.11,0.7699999999999796
1980-11-22,0.0,0.13,0.7429999999999101
1980-11-23,1.48,0.11,0.7279999999999549
1980-11-24,3.43,0.16,0.7209999999999509
1980-11-25,25.08,0.22,0.8319999999999755
1980-11-26,4.64,0.15,0.9619999999999304
1980-11-27,0.0,0.0,0.958999999999996
1980-11-28,2.83,0.0,0.9869999999999183
1980-11-29,12.9,0.15,1.0489999999999142
1980-11-30,1.97,0.09,1.0339999999999592
1980-12-01,0.02,0.06,1.0299999999999836
1980-12-02,0.36,0.06,0.9939999999999224
1980-12-03,21.92,0.13,0.9939999999999224
1980-12-04,5.46,0.0,0.9769999999999794
1980-12-05,2.45,0.0,0.9879999999999591
1980-12-06,0.16,0.0,1.0319999999999714
1980-12-07,0.14,0.0,1.1079999999999752
1980-12-08,1.39,0.05,1.1839999999999795
1980-12-09,10.05,0.02,1.2599999999999836
1980-12-10,0.0,0.0,1.3139999999999346
1980-12-11,1.2,0.0,1.3139999999999346
1980-12-12,1.35,0.0,1.2919999999999756
1980-12-13,2.23,0.0,1.2489999999999102
1980-12-14,0.5,0.0,1.194999999999959
1980-12-15,0.0,0.0,1.1399999999999673
1980-12-16,8.67,0.0,1.0749999999999427
1980-12-17,3.01,0.0,1.0319999999999714
1980-12-18,0.45,0.0,1.0049999999999957
1980-12-19,0.22,0.0,0.9769999999999794
1980-12-20,0.0,0.0,0.9449999999999877
1980-12-21,0.0,0.0,0.9229999999999344
1980-12-22,0.0,0.0,0.8909999999999428
1980-12-23,1.97,0.0,0.8469999999999305
1980-12-24,1.99,0.0,0.8249999999999714
1980-12-25,4.26,0.0,0.803999999999959
1980-12-26,0.0,0.0,0.7599999999999468
1980-12-27,0.0,0.0,0.7279999999999549
1980-12-28,0.52,0.0,0.7059999999999959
1980-12-29,3.28,0.06,0.6839999999999428
1980-12-30,0.03,0.0,0.6619999999999836
1980-12-31,0.25,0.0,0.6349999999999141
1981-01-01,0.07,0.0,0.5969999999999591
1981-01-02,4.28,0.0,0.5859999999999794
1981-01-03,4.52,0.0,0.5759999999999468
1981-01-04,0.43,0.0,0.5649999999999673
1981-01-05,0.0,0.0,0.5539999999999876
1981-01-06,0.6,0.0,0.5319999999999346
1981-01-07,10.19,0.0,0.5269999999999182
1981-01-08,1.05,0.0,0.520999999999955
1981-01-09,0.1,0.0,0.5099999999999754
1981-01-10,1.25,0.0,0.4999999999999427
1981-01-11,5.97,0.0,0.4889999999999632
1981-01-12,0.56,0.0,0.48300000000000004
1981-01-13,3.5,0.0,0.47799999999998366
1981-01-14,0.92,0.0,0.47199999999992637
1981-01-15,0.0,0.0,0.4669999999999101
1981-01-16,0.0,0.0,0.4669999999999101
1981-01-17,0.0,0.0,0.46199999999998775
1981-01-18,0.02,0.0,0.45599999999993046
1981-01-19,0.05,0.0,0.44499999999995093
1981-01-20,0.0,0.0,0.43399999999997135
1981-01-21,0.3,0.0,0.43399999999997135
1981-01-22,3.22,0.0,0.43399999999997135
1981-01-23,4.62,0.0,0.42899999999995503
1981-01-24,0.12,0.0,0.42399999999993865
1981-01-25,0.01,0.0,0.42399999999993865
1981-01-26,0.37,0.0,0.41799999999997545
1981-01-27,0.0,0.11,0.41799999999997545
1981-01-28,0.0,0.0,0.4129999999999591
1981-01-29,0.0,0.0,0.41799999999997545
1981-01-30,0.0,0.0,0.41799999999997545
1981-01-31,0.0,0.0,0.41799999999997545
1981-02-01,0.68,0.0,0.42399999999993865
1981-02-02,20.7,0.14,0.42899999999995503
1981-02-03,4.44,0.0,0.7169999999999754
1981-02-04,0.0,0.0,0.7169999999999754
1981-02-05,0.0,0.0,0.7169999999999754
1981-02-06,0.0,0.0,0.7169999999999754
1981-02-07,0.0,0.0,0.6729999999999632
1981-02-08,7.0,0.0,0.6189999999999183
1981-02-09,3.8,0.04,0.5919999999999428
1981-02-10,0.0,0.0,0.5859999999999794
1981-02-11,4.87,0.09,0.5919999999999428
1981-02-12,6.75,0.01,0.6189999999999183
1981-02-13,0.07,0.0,0.6789999999999263
1981-02-14,0.03,0.0,0.7869999999999223
1981-02-15,0.0,0.0,0.8799999999999631
1981-02-16,0.0,0.03,0.9769999999999794
1981-02-17,0.03,0.17,1.0639999999999632
1981-02-18,0.0,0.21,1.194999999999959
1981-02-19,0.0,0.22,1.3029999999999549
1981-02-20,0.91,0.24,1.5199999999999878
1981-02-21,1.17,0.3,1.6829999999999752
1981-02-22,0.0,0.33,1.845999999999963
1981-02-23,0.0,0.31,2.0639999999999428
1981-02-24,0.0,0.26,2.2809999999999753
1981-02-25,0.74,0.2,2.5089999999999875
1981-02-26,5.8,0.14,2.7259999999999263
1981-02-27,1.98,0.17,2.8999999999999875
1981-02-28,0.81,0.15,2.9759999999999915
1981-03-01,3.46,0.25,3.0189999999999633
1981-03-02,0.0,0.18,3.0189999999999633
1981-03-03,0.02,0.08,2.9429999999999588
1981-03-04,0.2,0.0,2.866999999999955
1981-03-05,0.02,0.0,2.7799999999999714
1981-03-06,0.57,0.22,2.682999999999955
1981-03-07,0.09,0.22,2.551999999999959
1981-03-08,0.0,0.14,2.4329999999999834
1981-03-09,0.0,0.21,2.323999999999947
1981-03-10,0.0,0.16,2.193999999999992
1981-03-11,0.12,0.11,2.084999999999955
1981-03-12,0.0,0.1,1.976999999999959
1981-03-13,0.6,0.18,1.8789999999999958
1981-03-14,3.47,0.17,1.7699999999999592
1981-03-15,0.62,0.0,1.661999999999963
1981-03-16,0.41,0.0,1.5749999999999795
1981-03-17,19.31,0.0,1.5199999999999878
1981-03-18,10.42,0.0,1.4989999999999755
1981-03-19,1.13,0.1,1.4229999999999714
1981-03-20,1.92,0.2,1.3579999999999468
1981-03-21,0.06,0.18,1.2919999999999756
1981-03-22,0.0,0.16,1.2489999999999102
1981-03-23,0.0,0.21,1.2159999999999713
1981-03-24,0.0,0.24,1.2059999999999387
1981-03-25,0.0,0.16,1.1839999999999795
1981-03-26,0.0,0.22,1.173
1981-03-27,0.35,0.19,1.1509999999999467
1981-03-28,0.13,0.12,1.1299999999999346
1981-03-29,4.71,0.32,1.1509999999999467
1981-03-30,8.82,0.35,1.2489999999999102
1981-03-31,17.68,0.33,1.5419999999999467
1981-04-01,0.01,0.57,1.6939999999999549
1981-04-02,10.0,0.69,1.9439999999999267
1981-04-03,0.12,0.55,2.182999999999918
1981-04-04,2.63,0.96,2.4539999999999957
1981-04-05,2.56,1.2,3.0189999999999633
1981-04-06,1.86,0.86,3.7689999999999713
1981-04-07,0.0,0.4,4.332999999999992
1981-04-08,0.01,0.8,4.680999999999925
1981-04-09,0.85,1.12,5.049999999999968
1981-04-10,3.85,0.83,5.712999999999992
1981-04-11,0.32,0.78,6.2769999999999175
1981-04-12,0.0,0.54,6.602999999999987
1981-04-13,0.02,0.47,6.646999999999999
1981-04-14,4.97,0.61,6.559999999999922
1981-04-15,1.4,0.14,6.4399999999999995
1981-04-16,0.03,0.0,6.124999999999909
1981-04-17,0.23,0.64,5.8099999999999135
1981-04-18,4.49,0.85,5.484999999999979
1981-04-19,0.0,0.58,5.2669999999999995
1981-04-20,0.14,0.41,4.995999999999922
1981-04-21,0.0,0.19,4.692
1981-04-22,0.0,0.09,4.408999999999995
1981-04-23,0.01,0.54,4.148999999999991
1981-04-24,5.97,0.7,3.9419999999999917
1981-04-25,3.47,0.7,3.8769999999999674
1981-04-26,0.0,0.79,3.7579999999999916
1981-04-27,0.0,0.84,3.6599999999999344
1981-04-28,0.0,0.89,3.57299999999995
1981-04-29,11.91,0.83,3.4859999999999673
1981-04-30,5.45,0.92,3.7249999999999597
1981-05-01,0.0,1.36,3.8559999999999546
1981-05-02,0.36,1.46,3.887999999999947
1981-05-03,0.0,1.56,3.8769999999999674
1981-05-04,0.0,1.62,3.8449999999999753
1981-05-05,0.03,1.9,3.7689999999999713
1981-05-06,0.4,2.21,3.670999999999914
1981-05-07,2.03,1.1,3.5509999999999917
1981-05-08,0.0,1.38,3.420999999999943
1981-05-09,0.0,1.74,3.3120000000000003
1981-05-10,0.0,1.6,3.1599999999999917
1981-05-11,2.66,1.81,2.964999999999918
1981-05-12,5.93,2.01,2.81299999999991
1981-05-13,35.98,2.09,2.7369999999999997
1981-05-14,2.05,1.44,3.279999999999914
1981-05-15,0.21,1.86,3.4859999999999673
1981-05-16,9.95,2.17,3.4749999999999877
1981-05-17,19.09,1.56,3.5509999999999917
1981-05-18,0.95,0.65,4.137999999999918
1981-05-19,0.0,0.85,4.2469999999999555
1981-05-20,0.0,1.21,4.256999999999987
1981-05-21,0.0,1.66,4.191999999999963
1981-05-22,0.57,1.73,4.050999999999934
1981-05-23,0.0,1.64,3.8769999999999674
1981-05-24,0.19,1.84,3.692999999999967
1981-05-25,3.61,2.14,3.4749999999999877
1981-05-26,6.25,2.38,3.279999999999914
1981-05-27,3.89,2.31,3.214999999999984
1981-05-28,10.64,2.57,3.1059999999999466
1981-05-29,1.04,2.59,3.0079999999999836
1981-05-30,7.91,2.41,3.1819999999999506
1981-05-31,6.47,2.21,3.3779999999999712
1981-06-01,0.0,1.79,3.4539999999999758
1981-06-02,0.0,2.17,3.420999999999943
1981-06-03,0.0,2.71,3.32299999999998
1981-06-04,4.61,2.94,3.214999999999984
1981-06-05,0.0,3.33,3.083999999999988
1981-06-06,5.5,3.15,3.040999999999922
1981-06-07,1.27,2.49,2.7039999999999673
1981-06-08,0.0,2.02,2.4539999999999957
1981-06-09,8.48,2.47,2.367999999999959
1981-06-10,0.39,2.21,2.2159999999999505
1981-06-11,0.08,2.27,2.128999999999967
1981-06-12,3.02,2.44,1.976999999999959
1981-06-13,0.0,2.85,1.845999999999963
1981-06-14,0.65,3.05,1.7269999999999879
1981-06-15,0.78,2.8,1.6069999999999713
1981-06-16,14.74,2.89,1.585999999999959
1981-06-17,4.0,3.43,1.6509999999999836
1981-06-18,0.0,2.78,1.5529999999999264
1981-06-19,0.0,3.15,1.4659999999999427
1981-06-20,4.68,3.13,1.3899999999999386
1981-06-21,6.81,2.81,1.3359999999999876
1981-06-22,9.43,2.69,1.3029999999999549
1981-06-23,9.62,2.75,1.3249999999999142
1981-06-24,0.12,2.26,1.2489999999999102
1981-06-25,5.93,2.44,1.2159999999999713
1981-06-26,17.05,2.76,1.4229999999999714
1981-06-27,0.0,2.63,1.4769999999999224
1981-06-28,0.0,2.94,1.4769999999999224
1981-06-29,0.0,3.21,1.4659999999999427
1981-06-30,0.0,3.11,1.4659999999999427
1981-07-01,0.0,3.57,1.3679999999999795
1981-07-02,0.0,3.87,1.3139999999999346
1981-07-03,0.0,4.13,1.2489999999999102
1981-07-04,0.0,3.99,1.1839999999999795
1981-07-05,0.04,3.89,1.1189999999999551
1981-07-06,0.95,3.87,1.0639999999999632
1981-07-07,15.36,3.82,1.1399999999999673
1981-07-08,5.85,3.35,1.0749999999999427
1981-07-09,0.41,3.41,1.0319999999999714
1981-07-10,0.53,3.73,0.9769999999999794
1981-07-11,1.44,3.52,0.9289999999999917
1981-07-12,0.02,3.2,0.8629999999999263
1981-07-13,8.75,3.16,0.8419999999999142
1981-07-14,4.0,3.27,0.8149999999999388
1981-07-15,0.55,2.8,0.8689999999999836
1981-07-16,0.0,3.09,0.819999999999955
1981-07-17,0.0,3.37,0.7709999999999265
1981-07-18,1.14,3.6,0.7329999999999713
1981-07-19,0.26,3.69,0.7009999999999795
1981-07-20,0.02,3.66,0.6789999999999263
1981-07-21,6.31,3.27,0.651999999999951
1981-07-22,0.0,3.3,0.6079999999999387
1981-07-23,0.0,2.81,0.5649999999999673
1981-07-24,0.0,3.11,0.5379999999999918
1981-07-25,0.0,3.53,0.5049999999999591
1981-07-26,0.0,3.38,0.4889999999999632
1981-07-27,12.76,3.38,0.5049999999999591
1981-07-28,0.0,2.73,0.4889999999999632
1981-07-29,0.7,2.74,0.47199999999992637
1981-07-30,1.67,3.03,0.4509999999999141
1981-07-31,0.0,3.58,0.42899999999995503
1981-08-01,0.0,3.38,0.4129999999999591
1981-08-02,0.29,3.34,0.39599999999992236
1981-08-03,0.19,3.25,0.3799999999999264
1981-08-04,12.43,3.36,0.39599999999992236
1981-08-05,22.03,3.17,0.36899999999994687
1981-08-06,54.14,2.72,0.7489999999999672
1981-08-07,25.31,2.54,2.182999999999918
1981-08-08,5.39,2.58,2.377999999999992
1981-08-09,0.22,2.81,2.682999999999955
1981-08-10,6.15,3.04,2.9429999999999588
