date,precip,pet,q_obs
1980-02-18,0.01,0.45,0.5419999999999834
1980-02-19,0.15,0.6,0.5369999999999857
1980-02-20,0.0,0.62,0.5149999999999997
1980-02-21,0.0,0.7,0.465999999999993
1980-02-22,0.0,0.76,0.43399999999999317
1980-02-23,0.47,0.77,0.4279999999999886
1980-02-24,33.59,0.8,0.9649999999999928
1980-02-25,3.22,0.75,3.416999999999989
1980-02-26,0.0,0.38,4.870999999999986
1980-02-27,0.0,0.32,4.045999999999984
1980-02-28,0.0,0.45,2.0989999999999913
1980-02-29,2.26,0.54,1.4159999999999928
1980-03-01,4.52,0.97,1.1439999999999941
1980-03-02,1.65,0.69,1.0739999999999899
1980-03-03,0.05,0.26,1.0199999999999856
1980-03-04,0.0,0.54,0.9279999999999953
1980-03-05,0.1,0.95,0.813999999999982
1980-03-06,0.16,1.12,0.7209999999999848
1980-03-07,0.02,1.14,0.6559999999999967
1980-03-08,19.18,1.17,0.59099999999999
1980-03-09,52.16,1.18,1.0089999999999832
1980-03-10,10.18,1.13,6.0749999999999895
1980-03-11,3.79,1.09,41.71099999999998
1980-03-12,2.95,1.12,25.76399999999999
1980-03-13,11.42,1.29,9.600999999999996
1980-03-14,0.0,0.98,5.423999999999991
1980-03-15,0.02,0.83,4.083999999999988
1980-03-16,0.0,1.03,2.966999999999996
1980-03-17,0.45,1.21,2.022999999999983
1980-03-18,10.8,1.19,1.7849999999999977
1980-03-19,0.0,1.05,1.9849999999999968
1980-03-20,2.44,1.26,1.7569999999999886
1980-03-21,3.29,1.19,1.523999999999983
1980-03-22,0.02,0.78,1.371999999999984
1980-03-23,0.03,0.88,1.1439999999999941
1980-03-24,0.02,1.09,0.9439999999999952
1980-03-25,0.05,1.2,0.823999999999996
1980-03-26,2.26,1.08,0.7489999999999938
1980-03-27,0.0,1.07,0.6729999999999849
1980-03-28,8.49,1.23,0.6999999999999872
1980-03-29,8.26,1.18,0.6889999999999848
1980-03-30,28.68,1.28,1.3779999999999883
1980-03-31,0.05,1.18,3.1729999999999996
1980-04-01,10.34,1.51,2.939999999999994
1980-04-02,13.13,1.65,1.8709999999999836
1980-04-03,18.04,2.01,3.1189999999999958
1980-04-04,7.6,2.12,5.255999999999991
1980-04-05,0.16,1.65,5.586999999999993
1980-04-06,0.18,1.43,3.910999999999991
1980-04-07,2.53,1.79,2.2839999999999976
1980-04-08,6.34,2.03,1.7089999999999892
1980-04-09,5.09,2.13,1.6979999999999864
1980-04-10,0.0,1.75,1.5889999999999895
1980-04-11,0.15,1.67,1.3179999999999976
1980-04-12,2.5,1.89,1.0519999999999854
1980-04-13,0.9,2.13,0.8839999999999864
1980-04-14,17.06,1.94,1.046999999999988
1980-04-15,0.0,1.46,1.4319999999999928
1980-04-16,0.0,1.46,1.1929999999999823
1980-04-17,0.0,1.61,0.9059999999999906
1980-04-18,0.01,1.75,0.7159999999999871
1980-04-19,27.41,1.85,0.6449999999999944
1980-04-20,1.03,1.79,0.813999999999982
1980-04-21,0.04,1.87,0.8839999999999864
1980-04-22,0.0,1.91,0.7489999999999938
1980-04-23,0.0,1.95,0.6019999999999923
1980-04-24,0.0,1.97,0.4879999999999975
1980-04-25,0.0,1.93,0.406999999999991
1980-04-26,7.26,1.96,0.3419999999999844
1980-04-27,3.04,2.06,0.4609999999999953
1980-04-28,0.17,1.73,1.257999999999989
1980-04-29,0.22,1.63,0.9819999999999997
1980-04-30,1.66,1.75,0.7049999999999849
1980-05-01,0.09,2.7,0.5589999999999903
1980-05-02,1.31,2.76,0.4719999999999976
1980-05-03,5.41,2.9,0.39099999999999113
1980-05-04,0.07,2.93,0.35799999999998433
1980-05-05,4.69,2.92,0.3419999999999844
1980-05-06,0.0,3.0,0.39099999999999113
1980-05-07,0.0,2.95,0.3419999999999844
1980-05-08,20.87,2.88,0.2979999999999938
1980-05-09,13.69,2.79,0.8949999999999886
1980-05-10,0.0,2.66,1.6159999999999919
1980-05-11,0.0,3.01,1.3179999999999976
1980-05-12,0.0,3.03,0.916999999999993
1980-05-13,0.0,3.16,0.6559999999999967
1980-05-14,5.01,3.27,0.47699999999999526
1980-05-15,6.9,3.28,0.35799999999998433
1980-05-16,2.36,3.25,0.39099999999999113
1980-05-17,2.95,3.27,0.60699999999999
1980-05-18,4.35,3.23,0.7589999999999891
1980-05-19,1.31,3.45,1.257999999999989
1980-05-20,1.54,3.43,3.0539999999999887
1980-05-21,4.15,3.31,1.9419999999999948
1980-05-22,19.96,3.3,1.453999999999997
1980-05-23,1.68,3.29,1.5729999999999897
1980-05-24,6.11,3.29,1.4159999999999928
1980-05-25,5.24,3.26,1.0689999999999922
1980-05-26,2.52,3.22,1.501999999999997
1980-05-27,0.0,3.1,1.3399999999999839
1980-05-28,0.0,2.98,0.9869999999999972
1980-05-29,0.54,3.0,0.6729999999999849
1980-05-30,0.0,3.02,0.465999999999993
1980-05-31,0.2,3.06,0.35799999999998433
1980-06-01,0.0,3.9,0.2929999999999962
1980-06-02,0.0,3.94,0.2549999999999918
1980-06-03,0.0,4.13,0.22799999999998966
1980-06-04,0.0,4.39,0.2119999999999897
1980-06-05,0.0,4.43,0.19499999999998285
1980-06-06,0.0,4.32,0.18399999999999905
1980-06-07,0.0,4.12,0.17399999999998528
1980-06-08,0.0,4.35,0.16799999999999912
1980-06-09,2.09,4.33,0.16299999999998305
1980-06-10,2.79,4.27,0.16799999999999912
1980-06-11,0.01,4.17,0.33099999999998214
1980-06-12,0.0,4.19,0.21699999999998737
1980-06-13,0.04,3.98,0.17899999999998295
1980-06-14,0.0,3.86,0.17399999999998528
1980-06-15,0.0,4.12,0.1519999999999992
1980-06-16,0.0,4.13,0.14099999999999696
1980-06-17,0.0,4.09,0.13599999999999932
1980-06-18,4.4,4.3,0.14099999999999696
1980-06-19,14.33,4.29,0.15699999999999686
1980-06-20,8.31,4.29,0.265999999999994
1980-06-21,15.1,4.23,0.2769999999999963
1980-06-22,20.22,4.26,0.30899999999999606
1980-06-23,3.16,4.2,1.301999999999998
1980-06-24,18.0,4.26,3.351999999999983
1980-06-25,14.43,4.22,2.852999999999983
1980-06-26,6.26,4.29,2.5109999999999983
1980-06-27,2.38,4.35,2.0939999999999936
1980-06-28,4.08,4.41,1.3289999999999815
1980-06-29,7.62,4.35,0.8899999999999909
1980-06-30,0.27,4.32,1.0199999999999856
1980-07-01,0.0,4.91,0.8619999999999817
1980-07-02,0.13,4.82,0.5799999999999879
1980-07-03,0.46,4.79,0.3849999999999865
1980-07-04,0.76,4.97,0.2979999999999938
1980-07-05,3.7,5.02,0.2549999999999918
1980-07-06,0.29,5.14,0.22199999999998504
1980-07-07,9.19,5.15,0.4719999999999976
1980-07-08,0.0,4.94,0.4119999999999886
1980-07-09,0.0,4.83,0.265999999999994
1980-07-10,0.3,5.1,0.2119999999999897
1980-07-11,5.59,5.16,0.18399999999999905
1980-07-12,0.02,5.2,0.17399999999998528
1980-07-13,3.0,5.4,0.15699999999999686
1980-07-14,1.38,5.37,0.14599999999999463
1980-07-15,4.11,5.19,0.14099999999999696
1980-07-16,0.0,4.69,0.16799999999999912
1980-07-17,0.04,4.75,0.18999999999998518
1980-07-18,0.85,4.87,0.20599999999998514
1980-07-19,0.98,4.81,0.18999999999998518
1980-07-20,1.25,4.8,0.17399999999998528
1980-07-21,1.56,4.77,0.15699999999999686
1980-07-22,6.77,4.73,0.14099999999999696
1980-07-23,16.36,4.7,0.13599999999999932
1980-07-24,40.94,4.66,0.16299999999998305
1980-07-25,34.13,4.7,0.43399999999999317
1980-07-26,4.95,4.7,1.214999999999987
1980-07-27,6.75,4.74,1.1339999999999988
1980-07-28,9.92,4.77,0.9869999999999972
1980-07-29,3.44,4.71,0.8729999999999841
1980-07-30,0.25,4.89,0.9059999999999906
1980-07-31,0.03,4.97,1.0689999999999922
1980-08-01,0.15,4.43,0.8949999999999886
1980-08-02,0.03,4.41,0.8679999999999863
1980-08-03,0.67,4.42,0.6239999999999968
1980-08-04,0.64,4.42,0.3849999999999865
1980-08-05,0.0,4.49,0.265999999999994
1980-08-06,0.0,4.34,0.21699999999998737
1980-08-07,0.34,4.36,0.19499999999998285
1980-08-08,4.46,4.33,0.17899999999998295
1980-08-09,1.6,4.39,0.16799999999999912
1980-08-10,9.64,4.41,0.16299999999998305
1980-08-11,6.88,4.37,0.16299999999998305
1980-08-12,8.61,4.36,0.43399999999999317
1980-08-13,5.17,4.37,0.7379999999999917
1980-08-14,3.25,4.24,2.6419999999999817
1980-08-15,0.15,4.3,2.9129999999999914
1980-08-16,0.3,4.54,1.550999999999985
1980-08-17,3.62,4.49,0.8519999999999863
1980-08-18,1.85,4.26,0.823999999999996
1980-08-19,0.43,4.2,1.8819999999999857
1980-08-20,5.64,4.37,1.3559999999999839
1980-08-21,3.82,4.59,0.7049999999999849
1980-08-22,0.92,4.6,0.4879999999999975
1980-08-23,10.19,4.4,2.293999999999993
1980-08-24,4.33,4.09,2.993999999999999
1980-08-25,7.5,3.92,1.2799999999999934
1980-08-26,10.09,3.98,0.7489999999999938
1980-08-27,0.16,4.15,0.5799999999999879
1980-08-28,1.86,4.19,0.5699999999999925
1980-08-29,0.62,4.16,0.406999999999991
1980-08-30,0.0,4.16,0.30899999999999606
1980-08-31,0.07,4.2,0.2549999999999918
1980-09-01,3.9,2.8,0.21699999999998737
1980-09-02,9.81,2.76,0.20099999999998744
1980-09-03,2.31,2.78,0.18999999999998518
1980-09-04,0.62,2.77,0.20099999999998744
1980-09-05,0.5,2.71,0.2119999999999897
1980-09-06,2.49,2.74,0.18999999999998518
1980-09-07,4.07,2.85,0.17899999999998295
1980-09-08,0.42,2.85,0.17899999999998295
1980-09-09,1.19,2.74,0.16299999999998305
1980-09-10,0.0,2.64,0.1519999999999992
1980-09-11,0.6,2.64,0.14099999999999696
1980-09-12,3.09,2.67,0.13599999999999932
1980-09-13,1.9,2.63,0.14099999999999696
1980-09-14,1.92,2.72,0.13599999999999932
1980-09-15,3.99,2.77,0.14099999999999696
1980-09-16,4.9,2.83,0.13599999999999932
1980-09-17,10.46,2.82,0.14099999999999696
1980-09-18,8.98,2.78,0.21699999999998737
1980-09-19,0.69,2.87,0.22199999999998504
1980-09-20,0.47,2.79,0.19499999999998285
1980-09-21,0.0,2.77,0.17899999999998295
1980-09-22,0.5,2.81,0.16799999999999912
1980-09-23,0.19,2.87,0.15699999999999686
1980-09-24,0.0,2.89,0.14099999999999696
1980-09-25,0.0,2.87,0.12999999999999473
1980-09-26,0.0,2.96,0.12999999999999473
1980-09-27,2.78,2.89,0.12999999999999473
1980-09-28,5.1,2.75,0.1519999999999992
1980-09-29,8.4,2.74,0.20599999999998514
1980-09-30,4.64,2.71,0.2769999999999963
1980-10-01,0.21,1.64,0.2819999999999939
1980-10-02,0.0,1.59,0.25999999999998946
1980-10-03,0.0,1.56,0.22799999999998966
1980-10-04,0.0,1.36,0.18999999999998518
1980-10-05,0.0,1.32,0.17399999999998528
1980-10-06,0.0,1.3,0.15699999999999686
1980-10-07,0.0,1.37,0.1519999999999992
1980-10-08,0.0,1.41,0.14599999999999463
1980-10-09,0.0,1.45,0.14099999999999696
1980-10-10,0.0,1.5,0.13599999999999932
1980-10-11,0.0,1.52,0.12999999999999473
1980-10-12,0.0,1.36,0.11899999999999249
1980-10-13,0.0,1.18,0.11399999999999483
1980-10-14,0.0,1.32,0.10799999999999024
1980-10-15,0.04,1.45,0.10799999999999024
1980-10-16,0.0,1.48,0.10299999999999257
1980-10-17,0.0,1.53,0.10299999999999257
1980-10-18,0.0,1.57,0.10299999999999257
1980-10-19,0.9,1.63,0.09799999999999488
1980-10-20,1.72,1.55,0.09799999999999488
1980-10-21,0.0,1.4,0.09799999999999488
1980-10-22,9.2,1.34,0.09799999999999488
1980-10-23,26.23,1.44,0.12999999999999473
1980-10-24,0.79,1.44,0.2819999999999939
1980-10-25,0.36,1.32,0.265999999999994
1980-10-26,0.0,0.95,0.19499999999998285
1980-10-27,0.0,1.19,0.16299999999998305
1980-10-28,15.24,1.46,0.1519999999999992
1980-10-29,0.12,1.41,0.2549999999999918
1980-10-30,6.94,1.43,0.2499999999999941
1980-10-31,0.56,1.29,0.22199999999998504
1980-11-01,0.53,0.72,0.22199999999998504
1980-11-02,0.34,0.76,0.19499999999998285
1980-11-03,0.0,0.84,0.17399999999998528
1980-11-04,1.18,0.92,0.16299999999998305
1980-11-05,0.0,0.83,0.15699999999999686
1980-11-06,0.0,0.61,0.14599999999999463
1980-11-07,0.0,0.66,0.14599999999999463
1980-11-08,0.0,0.7,0.14099999999999696
1980-11-09,2.08,0.8,0.14099999999999696
1980-11-10,0.0,0.86,0.14599999999999463
1980-11-11,0.0,0.77,0.15699999999999686
1980-11-12,0.0,0.65,0.1519999999999992
1980-11-13,0.0,0.68,0.14099999999999696
1980-11-14,0.0,0.84,0.13599999999999932
1980-11-15,4.38,0.94,0.14099999999999696
1980-11-16,0.75,0.91,0.15699999999999686
1980-11-17,11.13,0.81,0.20599999999998514
1980-11-18,0.85,0.83,0.22199999999998504
1980-11-19,0.0,0.56,0.2119999999999897
1980-11-20,0.12,0.6,0.18999999999998518
1980-11-21,0.01,0.6,0.18399999999999905
1980-11-22,0.0,0.57,0.17899999999998295
1980-11-23,0.0,0.8,0.17399999999998528
1980-11-24,27.67,0.91,0.17399999999998528
1980-11-25,1.61,0.74,0.21699999999998737
1980-11-26,0.23,0.74,0.23899999999999186
1980-11-27,3.1,0.82,0.22799999999998966
1980-11-28,1.92,0.58,0.20599999999998514
1980-11-29,0.0,0.42,0.19499999999998285
1980-11-30,0.0,0.48,0.18399999999999905
1980-12-01,0.0,0.43,0.17399999999998528
1980-12-02,0.0,0.53,0.16799999999999912
1980-12-03,0.0,0.47,0.16299999999998305
1980-12-04,0.02,0.43,0.15699999999999686
1980-12-05,0.0,0.48,0.1519999999999992
1980-12-06,0.0,0.52,0.14099999999999696
1980-12-07,0.0,0.5,0.13599999999999932
1980-12-08,0.0,0.52,0.13599999999999932
1980-12-09,0.0,0.58,0.12999999999999473
1980-12-10,1.12,0.58,0.12999999999999473
1980-12-11,0.0,0.48,0.12999999999999473
1980-12-12,0.06,0.37,0.12999999999999473
1980-12-13,0.0,0.39,0.12999999999999473
1980-12-14,0.0,0.38,0.12499999999999704
1980-12-15,0.82,0.44,0.14099999999999696
1980-12-16,1.32,0.36,0.14099999999999696
1980-12-17,0.34,0.4,0.14099999999999696
1980-12-18,0.0,0.36,0.14099999999999696
1980-12-19,0.0,0.38,0.14099999999999696
1980-12-20,0.0,0.4,0.13599999999999932
1980-12-21,0.08,0.41,0.14099999999999696
1980-12-22,0.51,0.4,0.1519999999999992
1980-12-23,4.55,0.44,0.17399999999998528
1980-12-24,0.01,0.4,0.19499999999998285
1980-12-25,0.28,0.34,0.18999999999998518
1980-12-26,0.0,0.28,0.17399999999998528
1980-12-27,0.1,0.29,0.17399999999998528
1980-12-28,0.55,0.2,0.17399999999998528
1980-12-29,0.11,0.3,0.15699999999999686
1980-12-30,0.0,0.41,0.15699999999999686
1980-12-31,0.0,0.36,0.15699999999999686
1981-01-01,0.0,0.37,0.1519999999999992
1981-01-02,0.0,0.32,0.14599999999999463
1981-01-03,0.0,0.31,0.14099999999999696
1981-01-04,0.0,0.35,0.13599999999999932
1981-01-05,0.0,0.3,0.14099999999999696
1981-01-06,0.0,0.39,0.14099999999999696
1981-01-07,12.86,0.49,0.14599999999999463
1981-01-08,0.0,0.31,0.20599999999998514
1981-01-09,0.03,0.32,0.19499999999998285
1981-01-10,0.0,0.31,0.18399999999999905
1981-01-11,0.0,0.28,0.17899999999998295
1981-01-12,0.0,0.17,0.16799999999999912
1981-01-13,0.0,0.13,0.16299999999998305
1981-01-14,0.0,0.27,0.15699999999999686
1981-01-15,1.37,0.47,0.15699999999999686
1981-01-16,0.0,0.47,0.15699999999999686
1981-01-17,0.0,0.25,0.15699999999999686
1981-01-18,0.0,0.18,0.1519999999999992
1981-01-19,1.88,0.21,0.14599999999999463
1981-01-20,1.13,0.39,0.14599999999999463
1981-01-21,1.06,0.44,0.1519999999999992
1981-01-22,0.0,0.36,0.15699999999999686
1981-01-23,0.0,0.33,0.15699999999999686
1981-01-24,0.0,0.37,0.15699999999999686
1981-01-25,0.0,0.37,0.14599999999999463
1981-01-26,0.0,0.45,0.14099999999999696
1981-01-27,0.44,0.47,0.14099999999999696
1981-01-28,3.69,0.54,0.14099999999999696
1981-01-29,0.0,0.41,0.1519999999999992
1981-01-30,0.43,0.46,0.1519999999999992
1981-01-31,0.0,0.49,0.1519999999999992
1981-02-01,0.0,0.64,0.14599999999999463
1981-02-02,12.31,0.63,0.15699999999999686
1981-02-03,0.0,0.24,0.2499999999999941
1981-02-04,0.0,0.23,0.2929999999999962
1981-02-05,0.0,0.35,0.23899999999999186
1981-02-06,2.66,0.42,0.17399999999998528
1981-02-07,0.37,0.61,0.16799999999999912
1981-02-08,18.36,0.62,0.2119999999999897
1981-02-09,0.0,0.49,0.2769999999999963
1981-02-10,2.88,0.63,0.3419999999999844
1981-02-11,38.91,0.78,0.7699999999999914
1981-02-12,0.0,0.33,1.3399999999999839
1981-02-13,0.06,0.51,0.9979999999999994
1981-02-14,2.2,0.55,0.8189999999999982
1981-02-15,0.24,0.6,0.6889999999999848
1981-02-16,2.02,0.67,0.5209999999999858
1981-02-17,7.06,0.71,0.3959999999999888
1981-02-18,33.86,0.73,0.8459999999999819
1981-02-19,19.02,0.76,3.606999999999993
1981-02-20,0.0,0.67,4.740999999999992
1981-02-21,0.0,0.56,3.2329999999999908
1981-02-22,0.0,0.6,1.5459999999999876
1981-02-23,0.0,0.62,1.0199999999999856
1981-02-24,0.0,0.51,0.6729999999999849
1981-02-25,0.0,0.52,0.5099999999999836
1981-02-26,0.0,0.61,0.406999999999991
1981-02-27,0.0,0.63,0.3469999999999821
1981-02-28,0.0,0.65,0.31999999999999834
1981-03-01,0.0,1.04,0.2929999999999962
1981-03-02,0.0,1.11,0.265999999999994
1981-03-03,0.0,0.88,0.2549999999999918
1981-03-04,0.04,1.03,0.23899999999999186
1981-03-05,45.66,1.15,0.813999999999982
1981-03-06,0.0,0.9,1.4969999999999994
1981-03-07,0.0,0.8,0.9929999999999833
1981-03-08,0.0,0.89,0.6669999999999988
1981-03-09,0.0,0.99,0.5099999999999836
1981-03-10,0.0,0.92,0.406999999999991
1981-03-11,0.0,0.82,0.3469999999999821
1981-03-12,0.0,0.78,0.2979999999999938
1981-03-13,0.1,0.86,0.265999999999994
1981-03-14,0.0,0.89,0.2499999999999941
1981-03-15,0.0,0.9,0.2329999999999873
1981-03-16,1.72,0.95,0.2329999999999873
1981-03-17,0.0,0.71,0.22799999999998966
1981-03-18,4.82,0.88,0.21699999999998737
1981-03-19,0.2,0.95,0.21699999999998737
1981-03-20,0.0,0.6,0.2119999999999897
1981-03-21,0.0,0.72,0.20099999999998744
1981-03-22,28.31,0.93,0.2709999999999917
1981-03-23,0.44,0.87,0.8949999999999886
1981-03-24,0.0,0.77,0.7209999999999848
1981-03-25,0.0,0.87,0.5589999999999903
1981-03-26,0.0,0.99,0.43399999999999317
1981-03-27,0.0,1.11,0.3419999999999844
1981-03-28,0.0,1.18,0.2819999999999939
1981-03-29,0.0,1.12,0.2549999999999918
1981-03-30,31.59,1.15,0.2979999999999938
1981-03-31,3.34,1.11,1.1389999999999965
1981-04-01,8.23,2.11,1.7299999999999864
1981-04-02,0.9,1.94,2.5109999999999983
1981-04-03,0.0,1.76,2.6199999999999957
1981-04-04,0.0,1.96,1.6539999999999961
1981-04-05,0.01,2.11,1.0199999999999856
1981-04-06,0.91,1.78,0.6729999999999849
1981-04-07,0.0,1.56,0.47699999999999526
1981-04-08,0.0,1.74,0.36899999999998656
1981-04-09,0.0,1.86,0.31499999999998224
1981-04-10,0.0,1.94,0.2769999999999963
1981-04-11,0.0,1.96,0.2549999999999918
1981-04-12,0.0,2.02,0.2329999999999873
1981-04-13,0.0,2.07,0.2119999999999897
1981-04-14,0.0,2.03,0.19499999999998285
1981-04-15,0.0,2.02,0.18399999999999905
1981-04-16,0.13,1.9,0.17399999999998528
1981-04-17,0.01,1.87,0.16299999999998305
1981-04-18,0.0,1.99,0.15699999999999686
1981-04-19,0.0,2.09,0.1519999999999992
1981-04-20,0.17,2.04,0.14599999999999463
1981-04-21,2.14,2.0,0.14099999999999696
1981-04-22,0.0,1.92,0.14099999999999696
1981-04-23,0.28,2.09,0.13599999999999932
1981-04-24,1.16,2.02,0.13599999999999932
1981-04-25,0.0,1.81,0.12999999999999473
1981-04-26,0.0,1.83,0.12499999999999704
1981-04-27,0.0,1.94,0.11399999999999483
1981-04-28,0.0,2.04,0.10799999999999024
1981-04-29,0.08,2.09,0.10799999999999024
1981-04-30,0.0,2.13,0.10799999999999024
1981-05-01,0.0,3.23,0.09799999999999488
1981-05-02,0.0,2.88,0.09799999999999488
1981-05-03,0.02,2.57,0.09199999999999031
1981-05-04,0.0,2.7,0.08699999999999264
1981-05-05,0.0,2.76,0.08099999999998807
1981-05-06,3.49,2.8,0.08699999999999264
1981-05-07,6.54,2.9,0.09199999999999031
1981-05-08,0.07,2.73,0.11399999999999483
1981-05-09,0.0,2.79,0.14099999999999696
1981-05-10,0.0,3.02,0.11399999999999483
1981-05-11,0.0,3.05,0.09199999999999031
1981-05-12,0.0,2.52,0.08699999999999264
1981-05-13,0.0,2.8,0.08699999999999264
1981-05-14,0.0,3.01,0.08099999999998807
1981-05-15,0.0,3.13,0.08099999999998807
1981-05-16,0.0,2.79,0.0759999999999904
1981-05-17,0.0,3.04,0.0759999999999904
1981-05-18,0.0,3.29,0.07099999999999272
1981-05-19,0.38,3.36,0.07099999999999272
1981-05-20,0.46,3.26,0.0759999999999904
1981-05-21,0.12,3.0,0.07099999999999272
1981-05-22,0.0,2.84,0.0759999999999904
1981-05-23,0.0,2.83,0.08699999999999264
1981-05-24,0.0,3.06,0.08099999999998807
1981-05-25,0.0,3.15,0.06499999999998814
1981-05-26,4.83,3.23,0.0759999999999904
1981-05-27,9.48,3.24,0.2709999999999917
1981-05-28,0.0,3.38,0.2979999999999938
1981-05-29,0.0,3.31,0.17399999999998528
1981-05-30,0.0,3.45,0.13599999999999932
1981-05-31,1.43,3.66,0.11399999999999483
1981-06-01,9.39,4.4,0.09799999999999488
1981-06-02,3.0,4.49,0.10299999999999257
1981-06-03,0.59,4.48,0.10799999999999024
1981-06-04,1.22,4.5,0.11399999999999483
1981-06-05,5.64,4.4,0.10799999999999024
1981-06-06,7.81,4.42,0.10799999999999024
1981-06-07,2.44,4.46,0.10799999999999024
1981-06-08,6.86,4.43,0.10799999999999024
1981-06-09,4.14,4.41,0.10799999999999024
1981-06-10,12.47,4.45,0.12499999999999704
1981-06-11,7.48,4.43,0.12499999999999704
1981-06-12,5.92,4.49,0.11399999999999483
1981-06-13,0.16,4.51,0.23899999999999186
1981-06-14,0.61,4.65,0.265999999999994
1981-06-15,0.13,4.69,0.20099999999998744
1981-06-16,0.03,4.75,0.17899999999998295
1981-06-17,3.49,4.84,0.1519999999999992
1981-06-18,9.45,4.72,0.12999999999999473
1981-06-19,5.0,4.64,0.11399999999999483
1981-06-20,19.19,4.52,0.12499999999999704
1981-06-21,6.66,4.57,0.33099999999998214
1981-06-22,1.12,4.65,0.4719999999999976
1981-06-23,1.22,4.72,0.4009999999999865
1981-06-24,1.25,4.72,0.35799999999998433
1981-06-25,0.68,4.62,0.33099999999998214
1981-06-26,3.6,4.63,0.31499999999998224
1981-06-27,2.47,4.5,0.5149999999999997
1981-06-28,4.03,4.23,0.7269999999999894
1981-06-29,0.19,3.97,0.59099999999999
1981-06-30,0.01,3.93,0.4829999999999998
1981-07-01,0.13,4.31,0.30899999999999606
1981-07-02,0.25,4.67,0.2119999999999897
1981-07-03,1.22,4.77,0.17399999999998528
1981-07-04,2.22,4.88,0.15699999999999686
1981-07-05,0.93,4.88,0.14099999999999696
1981-07-06,0.84,5.1,0.14099999999999696
1981-07-07,0.57,5.22,0.14099999999999696
1981-07-08,1.99,5.2,0.12999999999999473
1981-07-09,1.2,5.14,0.1519999999999992
1981-07-10,0.0,5.01,0.16299999999998305
1981-07-11,0.43,5.15,0.14099999999999696
1981-07-12,6.17,5.18,0.12999999999999473
1981-07-13,1.09,5.24,0.11899999999999249
1981-07-14,0.92,5.34,0.16799999999999912
1981-07-15,1.23,5.36,0.2499999999999941
1981-07-16,5.96,5.34,0.21699999999998737
1981-07-17,17.49,5.14,0.17899999999998295
1981-07-18,16.44,5.07,0.20599999999998514
1981-07-19,12.78,5.01,0.2929999999999962
1981-07-20,7.56,4.96,0.3419999999999844
1981-07-21,4.09,4.93,0.5149999999999997
1981-07-22,18.55,4.98,0.6559999999999967
1981-07-23,0.6,4.92,0.36899999999998656
1981-07-24,4.01,5.04,0.6999999999999872
1981-07-25,0.29,5.11,0.8839999999999864
1981-07-26,0.13,5.04,1.1769999999999825
1981-07-27,0.0,5.0,0.8079999999999959
1981-07-28,0.2,5.01,0.4609999999999953
1981-07-29,3.61,5.13,0.3469999999999821
1981-07-30,24.54,4.97,1.8549999999999838
1981-07-31,19.43,4.82,2.109999999999994
1981-08-01,7.5,4.24,2.7229999999999883
1981-08-02,11.18,4.35,3.52
1981-08-03,3.25,4.39,3.2539999999999876
1981-08-04,3.94,4.36,3.4819999999999958
1981-08-05,1.71,4.4,2.4519999999999964
1981-08-06,0.25,4.48,1.4159999999999928
1981-08-07,1.08,4.48,0.8999999999999863
